Date,price,returns,drift,vol,position,strategy_returns,cumulative_strategy,cumulative_asset
2019-05-16,259.17022705078125,0.009261208041631663,-0.00026696694544016685,0.008694421256900333,1,0.009261208041631663,0.754110299142068,1.0450598207466484
2019-05-17,257.4946594238281,-0.006465123891814972,-0.0006886882177578213,0.008784332748687954,1,-0.006465123891814972,0.7492348826300208,1.0383033795311634
2019-05-20,255.79205322265625,-0.006612200054873507,-0.0010624066432366685,0.00887342294895222,-1,0.006612200054873507,0.7541889735620603,1.031437909868052
2019-05-21,258.09814453125,0.00901549238742927,-0.0010612108402375032,0.008874850654006495,1,0.00901549238742927,0.7609883585118922,1.0407368304925733
2019-05-22,257.3055419921875,-0.0030709346651910385,-0.0011037967800296422,0.008882739772482632,-1,0.0030709346651910385,0.7633253040418533,1.0375407956824725
2019-05-23,254.16159057617188,-0.012218747375876915,-0.0016839210802800596,0.009221633042229874,-1,0.012218747375876915,0.7726521830975552,1.024863346807862
2019-05-24,254.7381591796875,0.002268511942377094,-0.0018033193643039237,0.009150403371680271,1,0.002268511942377094,0.7744049538022157,1.0271882615494003
2019-05-28,252.36880493164062,-0.009301135941614413,-0.002346779013144773,0.009261726172594091,-1,0.009301135941614413,0.7816077995513898,1.0176342438910988
2019-05-29,250.67527770996094,-0.006710525186099825,-0.002707816482280562,0.00928520247339018,1,-0.006710525186099825,0.7763628007268482,1.01080538366723
2019-05-30,251.35997009277344,0.0027313917394147236,-0.0021954393754954338,0.009288643375888719,1,0.0027313917394147236,0.7784833516675423,1.0135662891423345
2019-05-31,247.9728240966797,-0.013475280072811957,-0.0027612488396180413,0.009624884681380997,1,-0.013475280072811957,0.7679930704718009,0.9999081995237808
2019-06-03,247.3422393798828,-0.0025429589677578024,-0.003377797108858949,0.00916254074471468,-1,0.0025429589677578024,0.7699460453375329,0.9973654740008673
2019-06-04,252.71116638183594,0.02170647041691587,-0.0020867091655217274,0.010737120380767093,-1,-0.02170647041691587,0.7532332342817923,1.0190147581571203
2019-06-05,254.90023803710938,0.008662346372007246,-0.0008185949561492656,0.010413207195329508,1,0.008662346372007246,0.7597580014560485,1.0278418169504644
2019-06-06,256.5577697753906,0.0065026684598070705,-0.00042400856674776886,0.01053921074093856,-1,-0.0065026684598070705,0.7548175470628943,1.0345255315152189
2019-06-07,259.1252136230469,0.01000727379998656,0.0002276487182458764,0.010770263918148568,1,0.01000727379998656,0.7623712129253869,1.0448783117621683
2019-06-10,260.3143310546875,0.0045889684566569056,0.00020592094181400843,0.010760513490054077,-1,-0.0045889684566569056,0.7588727154770091,1.0496732253758898
2019-06-11,260.251220703125,-0.0002424390209589955,0.0014503196649617023,0.008965680124210472,1,-0.0002424390209589955,0.7586887351188364,1.0494187436268028
2019-06-12,259.79180908203125,-0.0017652621180893613,0.0009098536041495575,0.008808243740562684,1,-0.0017652621180893613,0.75734945063531,1.0475662444726654
2019-06-13,260.8637390136719,0.0041261113482686795,0.0008232917834703146,0.008765466794938377,1,0.0041261113482686795,0.7604743587981814,1.0518886194420474
2019-06-14,260.57550048828125,-0.0011049390247968027,0.00030498443014889134,0.008543946911026185,-1,0.0011049390247968027,0.7613146365945748,1.0507263466566863
2019-06-17,260.674560546875,0.0003801587578575738,0.0006472485626325186,0.00839426476298572,1,0.0003801587578575738,0.7616040570211613,1.0511257894794794
2019-06-18,263.40411376953125,0.01047111469922446,0.001501414300337417,0.008485364200852451,1,0.01047111469922446,0.7695789004576246,1.062132248184432
2019-06-19,263.9986267089844,0.002257037412761509,0.001163491551604029,0.008302987629408001,-1,-0.002257037412761509,0.7678419320872198,1.0645295204058847
2019-06-20,266.5209655761719,0.009554363591322668,0.0017947564644297143,0.008442869705154503,1,0.009554363591322668,0.7751781730870448,1.0747004224975387
2019-06-21,266.1335754394531,-0.001453507178623914,0.002333018474292364,0.007822832086753847,1,-0.001453507178623914,0.7740514460477502,1.0731383377185684
2019-06-24,265.80767822265625,-0.001224562576363164,0.0021583647483553515,0.007863237175392493,-1,0.001224562576363164,0.7749993204807601,1.0718242126709376
2019-06-25,263.2007141113281,-0.009807708072091081,0.002133036141831518,0.007902808929567072,1,-0.009807708072091081,0.7673983533894159,1.0613120736884623
2019-06-26,262.9381103515625,-0.0009977319425301667,0.002418675804010001,0.007666038303255546,1,-0.0009977319425301667,0.7666326955395942,1.0602531687315504
2019-06-27,263.8705749511719,0.0035463273025071462,0.0024594225821646222,0.0076699527299711615,-1,-0.0035463273025071462,0.7639139650804075,1.064013173491393
2019-06-28,265.2283935546875,0.005145774983689844,0.003390475334989712,0.006703101712018527,1,0.005145774983689844,0.7678448944516096,1.0694883458618614
2019-07-01,267.6363220214844,0.00907869792718996,0.0039715581797371,0.006665294903476358,1,0.00907869792718996,0.7748159263032709,1.0791979074905913
2019-07-02,268.33319091796875,0.002603790439282827,0.003016424180855448,0.005197140024600837,1,0.002603790439282827,0.7768333846043834,1.0820079126842093
2019-07-03,270.4785461425781,0.007995116881628128,0.002983062706336492,0.005161006165322279,1,0.007995116881628128,0.7830442583118463,1.090658692412966
2019-07-05,270.1708068847656,-0.001137758473643502,0.0026010413596639637,0.005169538534238895,1,-0.001137758473643502,0.7821533430717141,1.0894177862438201
2019-07-08,268.6863708496094,-0.0054944353621055875,0.0018259559015593562,0.00516276017327307,1,-0.0054944353621055875,0.7778558520849518,1.0834320506349753
2019-07-09,269.02117919921875,0.0012460935348179714,0.0016588121554674095,0.005122556007119987,1,0.0012460935348179714,0.7788251332332552,1.0847821083086862
2019-07-10,270.30657958984375,0.004778063922146192,0.0019098373026226688,0.005147435354945523,1,0.004778063922146192,0.7825464095040177,1.0899652665637856
2019-07-11,270.9403076171875,0.002344478733389943,0.0021153243451966343,0.005074517259184288,1,0.002344478733389943,0.7843810729189905,1.092520666951378
2019-07-12,272.15338134765625,0.0044772730242217396,0.002132882428994287,0.005082442193348833,-1,-0.0044772730242217396,0.7808691847005002,1.097412180261924
2019-07-15,272.24383544921875,0.0003323644230124323,0.002204747601384749,0.005044268449329387,-1,-0.0003323644230124323,0.780609651564479,1.0977769210280237
2019-07-16,271.3656921386719,-0.0032255764730094727,0.0020244608398413966,0.005175638625056531,-1,0.0032255764730094727,0.7831275676911694,1.0942359576189429
2019-07-17,269.5191650390625,-0.006804570928095721,0.0011606765584753875,0.005133178164034423,-1,0.006804570928095721,0.788456414771271,1.086790151433252
2019-07-18,270.5057373046875,0.003660490212197054,0.0012308491984471647,0.005158485193824303,-1,-0.003660490212197054,0.7855702777822569,1.0907683361452856
2019-07-19,269.0030822753906,-0.005554983950689207,0.00047538182134657103,0.0049785933382487085,1,-0.005554983950689207,0.7812064474970379,1.0847091355440786
2019-07-22,269.6639709472656,0.0024568070606656445,0.0006708975333110489,0.004975637204671631,-1,-0.0024568070606656445,0.7792871739809897,1.0873740566070518
2019-07-23,271.5920104980469,0.007149785505303097,0.001089614937394362,0.005156799707766281,-1,-0.007149785505303097,0.7737154378399917,1.0951485478758236
2019-07-24,272.8684387207031,0.0046998003377032305,0.0018149903578840777,0.004524887210765761,1,0.0046998003377032305,0.7773517459160384,1.1002955273909656
2019-07-25,271.5649108886719,-0.004777129367333988,0.0016260204866438866,0.004723111845631294,1,-0.004777129367333988,0.7736382360618745,1.09503927331432
2019-07-26,273.3843078613281,0.006699676208912431,0.0017836879319641508,0.004841732770921515,1,0.006699676208912431,0.7788213617463232,1.1023756818815686
2019-07-29,272.886474609375,-0.0018210015631389131,0.0014353491046227129,0.004837727318283941,-1,0.0018210015631389131,0.7802395966634693,1.100368254041696
2019-07-30,272.21661376953125,-0.0024547234918939065,0.0008586780336685196,0.004557985471539652,1,-0.0024547234918939065,0.7783243241962337,1.0976671542387655
2019-07-31,269.2384948730469,-0.010940253995686544,0.00018147581192005103,0.0052401623235145914,-1,0.010940253995686544,0.7868393899939614,1.085658396768671
